1663743326422603419,1663743326297788999,A,GARAN.E,B,19.24,217,80,7621969089428665000
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.24,218,50,7621969089428673535
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.24,219,10,7621969089428739221
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.22,220,10,7621969089428673776
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.22,221,1000,7621969089428690633
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.22,222,55,7621969089428695148
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.2,223,8,7621969089428655717
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.2,224,1,7621969089428663198
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.2,225,10,7621969089428665298
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.2,226,25,7621969089428666012
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.2,227,1000,7621969089428679744
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.2,228,5000,7621969089428755904
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.2,229,2000,7621969089428881864
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.2,230,500,7621969089428919674
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.2,231,100,7621969089428939878
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.19,232,10,7621969089428633886
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.19,233,26,7621969089428638914
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.19,234,3,7621969089428691230
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.18,235,50,7621969089428680538
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.16,236,25,7621969089428983565
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.15,237,8,7621969089428655721
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.15,238,8,7621969089428721803
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.14,239,262,7621969089428640623
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.14,240,85,7621969089428665005
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.14,241,25,7621969089428691851
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.14,242,1000,7621969089428732689
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.13,243,50,7621969089428731471
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.12,244,1000,7621969089428671075
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.12,245,1000,7621969089428690635
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.12,246,231,7621969089428740489
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.12,247,50,7621969089428742721
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.11,248,5,7621969089428690062
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.11,249,1000,7621969089428988739
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.1,250,6,7621969089428640380
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.1,251,40,7621969089428643875
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.1,252,8,7621969089428655723
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.1,253,1,7621969089428663195
1663743326422615476,1663743326297788999,A,GARAN.E,B,19.1,254,25,7621969089428666014
