bist_time,ask_price1,ask_vol1,ask_price2,ask_vol2,ask_price3,ask_vol3,bid_price1,bid_vol1,bid_price2,bid_vol2,bid_price3,bid_vol3
1663743866040175441,19.98,20395,20.0,23665,20.02,3091,19.97,122620,19.96,86525,19.95,46671
1663743866509279133,19.98,20395,20.0,23665,20.02,3091,19.97,122619,19.96,89883,19.95,49171
1663743866593440819,19.98,20395,20.0,23665,20.02,3091,19.97,122609,19.96,89883,19.95,49171
1663743866971197872,19.98,20395,20.0,23665,20.02,3091,19.97,122608,19.96,89883,19.95,49171
1663743867499746346,19.98,19102,20.0,23665,20.02,3091,19.97,122607,19.96,89883,19.95,64598
1663743867900323735,19.98,19102,20.0,23665,20.02,3091,19.97,122606,19.96,89883,19.95,64598
1663743868234877492,19.98,19102,20.0,23665,20.02,3091,19.97,122093,19.96,89883,19.95,64598
1663743868234877492,19.98,19102,20.0,23665,20.02,3091,19.97,120953,19.96,89883,19.95,64598
1663743868234877492,19.98,19102,20.0,23665,20.02,3091,19.97,118452,19.96,89883,19.95,64598
1663743868234877492,19.98,19102,20.0,23665,20.02,3091,19.97,112606,19.96,89883,19.95,64598
1663743868236250791,19.98,19102,20.0,23665,20.02,3091,19.97,112605,19.96,89883,19.95,64598
1663743869543715009,19.98,19102,20.0,23665,20.02,3091,19.97,112603,19.96,89883,19.95,64598
1663743870711965395,19.98,19102,20.0,23665,20.02,3091,19.97,108326,19.96,89883,19.95,64598
1663743871463468430,19.98,19102,20.0,23665,20.02,3091,19.97,108315,19.96,89883,19.95,65321
1663743871938103092,19.98,19102,20.0,23665,20.02,3091,19.97,108310,19.96,89883,19.95,65321
1663743872769097482,19.98,19102,20.0,23665,20.02,3091,19.97,108290,19.96,89883,19.95,65321
1663743872975612583,19.98,19102,20.0,23665,20.02,3091,19.97,105790,19.96,89883,19.95,65321
1663743873059252678,19.98,19102,20.0,23665,20.02,3091,19.97,104790,19.96,89883,19.95,65321
1663743873598665927,19.98,19102,20.0,23665,20.02,3091,19.97,104466,19.96,89883,19.95,65321
1663743873837902261,19.98,19102,20.0,23665,20.02,3091,19.97,104441,19.96,89883,19.95,65321
1663743874550571195,19.98,19102,20.0,23665,20.02,3091,19.97,81291,19.96,89883,19.95,65321
1663743874550571195,19.98,19102,20.0,23665,20.02,3091,19.97,78791,19.96,89883,19.95,65321
1663743874632449049,19.98,19102,20.0,23665,20.02,3091,19.97,78691,19.96,89883,19.95,65321
1663743876202464892,19.98,19102,20.0,23665,20.02,3091,19.97,78291,19.96,89883,19.95,65321
1663743876202614499,19.98,19102,20.0,23665,20.02,3091,19.97,76190,19.96,89883,19.95,65321
1663743876202614499,19.98,19102,20.0,23665,20.02,3091,19.97,75370,19.96,89883,19.95,65321
1663743876503012437,19.98,19102,20.0,23665,20.02,3091,19.97,75020,19.96,89883,19.95,65321
1663743876735568386,19.98,19102,20.0,23665,20.02,3091,19.97,74694,19.96,89883,19.95,65321
1663743876735568386,19.98,19102,20.0,23665,20.02,3091,19.97,74020,19.96,89883,19.95,65321
1663743877694082152,19.98,19102,20.0,23665,20.02,3091,19.97,73691,19.96,89883,19.95,65321
1663743877694409164,19.98,19102,20.0,23665,20.02,3091,19.97,70411,19.96,89883,19.95,65321
1663743877701654503,19.98,19102,20.0,23665,20.02,3091,19.97,70386,19.96,89883,19.95,65321
1663743877893020464,19.98,19102,20.0,23665,20.02,3091,19.97,69859,19.96,89883,19.95,65321
1663743878533334948,19.98,19102,20.0,23665,20.02,3091,19.97,66491,19.96,89883,19.95,65321
1663743878534054734,19.98,19102,20.0,23665,20.02,3091,19.97,65891,19.96,89883,19.95,65321
1663743879866090153,19.98,19102,20.0,23665,20.02,3091,19.97,65391,19.96,89883,19.95,65321
1663743880157649823,19.98,19102,20.0,23665,20.02,3091,19.97,65249,19.96,89883,19.95,65321
1663743880157649823,19.98,19102,20.0,23665,20.02,3091,19.97,64891,19.96,89883,19.95,65321
1663743881225816903,19.98,19102,20.0,23665,20.02,3091,19.97,64691,19.96,89883,19.95,65321
1663743881872978775,19.98,19102,20.0,23665,20.02,3091,19.97,60614,19.96,89883,19.95,65321
1663743881875356017,19.98,19102,20.0,23665,20.02,3091,19.97,58213,19.96,89883,19.95,65321
1663743881875356017,19.98,19102,20.0,23665,20.02,3091,19.97,53213,19.96,89883,19.95,65321
1663743881984075238,19.98,19102,20.0,23665,20.02,3091,19.97,53212,19.96,89883,19.95,65321
1663743882364484774,19.98,19102,20.0,23665,20.02,3091,19.97,53211,19.96,89883,19.95,65321
1663743882733858398,19.98,19102,20.0,23665,20.02,3091,19.97,53210,19.96,89883,19.95,65321
1663743882855687520,19.98,19102,20.0,23665,20.02,3091,19.97,51070,19.96,89883,19.95,65321
1663743882855687520,19.98,19102,20.0,23665,20.02,3091,19.97,46322,19.96,89883,19.95,65321
1663743882855851555,19.98,19102,20.0,23665,20.02,3091,19.97,26070,19.96,89883,19.95,65321
1663743882855851555,19.98,19102,20.0,23665,20.02,3091,19.97,23942,19.96,89883,19.95,65321
1663743882856488644,19.98,19102,20.0,23665,20.02,3091,19.97,21441,19.96,89883,19.95,65321
1663743883237664094,19.98,19102,20.0,23665,20.02,3091,19.97,21440,19.96,89883,19.95,65321
1663743883644462982,19.98,19102,20.0,23665,20.02,3091,19.97,21439,19.96,89883,19.95,65321
1663743884183023162,19.98,19102,20.0,23665,20.02,3091,19.97,21437,19.96,89883,19.95,65321
1663743884212982116,19.98,19102,20.0,23665,20.02,3091,19.97,21436,19.96,89883,19.95,65321
1663743884261752762,19.98,19102,20.0,23665,20.02,3091,19.97,20436,19.96,89883,19.95,65321
1663743884752730245,19.98,19102,20.0,23665,20.02,3091,19.97,20435,19.96,89883,19.95,65321
1663743885306534038,19.98,19102,20.0,23665,20.02,3091,19.97,20434,19.96,89883,19.95,65321
1663743885624940751,19.98,19102,20.0,23665,20.02,3091,19.97,19434,19.96,89883,19.95,65321
1663743885909711453,19.98,19102,20.0,23665,20.02,3091,19.97,19433,19.96,89883,19.95,65321
1663743886267904516,19.98,19102,20.0,23665,20.02,3091,19.97,19423,19.96,89883,19.95,65321
1663743886301238103,19.98,19102,20.0,23665,20.02,3091,19.97,19422,19.96,89883,19.95,65321
1663743886347110758,19.98,19102,20.0,23665,20.02,3091,19.97,18422,19.96,89883,19.95,65321
1663743886503959434,19.98,19102,20.0,23665,20.02,3091,19.97,17813,19.96,89883,19.95,65321
1663743886674244159,19.98,19102,20.0,23665,20.02,3091,19.97,17812,19.96,89883,19.95,65321
1663743887065326401,19.98,19102,20.0,23665,20.02,3091,19.97,17811,19.96,89883,19.95,65321
1663743887070199939,19.98,19102,20.0,23665,20.02,3091,19.97,17511,19.96,89883,19.95,65321
1663743887073911269,19.98,19102,20.0,23665,20.02,3091,19.97,16511,19.96,89883,19.95,65321
1663743887073995226,19.98,19102,20.0,23665,20.02,3091,19.97,4018,19.96,89883,19.95,65321
1663743887073995226,19.98,19102,20.0,23665,20.02,3091,19.97,1517,19.96,89883,19.95,65321
1663743887073995226,19.98,19102,20.0,23665,20.02,3091,19.96,89525,19.95,65321,19.94,67978
1663743887106325906,19.98,19102,20.0,23665,20.02,3091,19.96,89520,19.95,65321,19.94,67978
1663743887110828221,19.98,19102,20.0,23665,20.02,3091,19.96,89211,19.95,65321,19.94,67978
1663743887110828221,19.98,19102,20.0,23665,20.02,3091,19.96,88995,19.95,65321,19.94,67978
1663743887110828221,19.98,19102,20.0,23665,20.02,3091,19.96,87886,19.95,65321,19.94,67978
1663743887110828221,19.98,19102,20.0,23665,20.02,3091,19.96,87020,19.95,65321,19.94,67978
1663743887124320361,19.98,19102,20.0,23665,20.02,3091,19.96,86411,19.95,65321,19.94,67978
1663743887462243942,19.98,19102,20.0,23665,20.02,3091,19.96,86410,19.95,65321,19.94,67978
1663743887574970085,19.98,19102,20.0,23665,20.02,3091,19.96,86400,19.95,65321,19.94,67978
1663743887857188240,19.98,19102,20.0,23665,20.02,3091,19.96,86399,19.95,65321,19.94,67978
1663743888244523431,19.98,19102,20.0,23665,20.02,3091,19.96,86398,19.95,65321,19.94,67978
1663743888292857052,19.98,19102,20.0,23665,20.02,3091,19.96,85802,19.95,65321,19.94,67978
1663743888612854076,19.98,19102,20.0,23665,20.02,3091,19.96,85777,19.95,65321,19.94,67978
1663743888714811583,19.98,19102,20.0,23665,20.02,3091,19.96,85193,19.95,65321,19.94,67978
1663743888714811583,19.98,19102,20.0,23665,20.02,3091,19.96,85018,19.95,65321,19.94,67978
1663743888714811583,19.98,19102,20.0,23665,20.02,3091,19.96,84409,19.95,65321,19.94,67978
1663743888714811583,19.98,19102,20.0,23665,20.02,3091,19.96,83777,19.95,65321,19.94,67978
1663743888715999915,19.98,19102,20.0,23665,20.02,3091,19.96,83199,19.95,65321,19.94,67978
1663743888778310477,19.98,19102,20.0,23665,20.02,3091,19.96,82621,19.95,65321,19.94,67978
1663743888779879419,19.98,19102,20.0,23665,20.02,3091,19.96,82043,19.95,65321,19.94,67978
1663743888780793092,19.98,19102,20.0,23665,20.02,3091,19.96,81465,19.95,65321,19.94,67978
1663743889142587177,19.98,19102,20.0,23665,20.02,3091,19.96,81464,19.95,65321,19.94,67978
1663743889620857701,19.98,19102,20.0,23665,20.02,3091,19.96,81463,19.95,65321,19.94,67978
1663743890184922483,19.98,19102,20.0,23665,20.02,3091,19.96,81462,19.95,65321,19.94,67978
1663743890724124073,19.98,19102,20.0,23665,20.02,3091,19.96,81461,19.95,65321,19.94,67978
1663743891145287543,19.98,19102,20.0,23665,20.02,3091,19.96,81264,19.95,65321,19.94,67978
1663743891145287543,19.98,19102,20.0,23665,20.02,3091,19.96,80264,19.95,65321,19.94,67978
1663743891309221564,19.98,19102,20.0,23665,20.02,3091,19.96,79656,19.95,65321,19.94,67978
1663743891309221564,19.98,19102,20.0,23665,20.02,3091,19.96,77155,19.95,65321,19.94,67978
1663743891379362643,19.98,19102,20.0,23665,20.02,3091,19.96,77154,19.95,65321,19.94,67978
1663743891950728089,19.98,19102,20.0,23665,20.02,3091,19.96,77153,19.95,65321,19.94,67978
1663743892444929617,19.98,19102,20.0,23665,20.02,3091,19.96,77152,19.95,65321,19.94,67978
1663743892531342087,19.98,19102,20.0,23665,20.02,3091,19.96,51634,19.95,65321,19.94,67978
1663743892531342087,19.98,19102,20.0,23665,20.02,3091,19.96,50634,19.95,65321,19.94,67978
1663743892531342087,19.98,19102,20.0,23665,20.02,3091,19.96,48133,19.95,65321,19.94,67978
1663743892531342087,19.98,19102,20.0,23665,20.02,3091,19.96,47588,19.95,65321,19.94,67978
1663743892531342087,19.98,19102,20.0,23665,20.02,3091,19.96,46390,19.95,65321,19.94,67978
1663743892893215086,19.98,19102,20.0,23665,20.02,3091,19.96,45640,19.95,65321,19.94,67978
1663743893068565611,19.98,19102,20.0,23665,20.02,3091,19.96,45639,19.95,65321,19.94,67978
1663743893546141295,19.98,19102,20.0,23665,20.02,3091,19.96,45638,19.95,65321,19.94,67978
1663743893673355393,19.98,19102,20.0,23665,20.02,3091,19.96,43138,19.95,65321,19.94,67978
1663743893674549314,19.98,19102,20.0,23665,20.02,3091,19.96,41187,19.95,65321,19.94,67978
1663743893953796346,19.98,19102,20.0,23665,20.02,3091,19.96,40980,19.95,65321,19.94,67978
1663743893953796346,19.98,19102,20.0,23665,20.02,3091,19.96,40638,19.95,65321,19.94,67978
1663743893953796346,19.98,19102,20.0,23665,20.02,3091,19.96,37870,19.95,65321,19.94,67978
1663743893953796346,19.98,19102,20.0,23665,20.02,3091,19.96,37865,19.95,65321,19.94,67978
1663743893953796346,19.98,19102,20.0,23665,20.02,3091,19.96,37855,19.95,65321,19.94,67978
1663743893953796346,19.98,19102,20.0,23665,20.02,3091,19.96,37306,19.95,65321,19.94,67978
1663743893953796346,19.98,19102,20.0,23665,20.02,3091,19.96,36187,19.95,65321,19.94,67978
1663743894091468802,19.98,19102,20.0,23665,20.02,3091,19.96,36186,19.95,65321,19.94,67978
1663743894522320983,19.98,19102,20.0,23665,20.02,3091,19.96,36176,19.95,65321,19.94,67978
1663743894574168675,19.98,19102,20.0,23665,20.02,3091,19.96,36175,19.95,65321,19.94,67978
1663743894605683526,19.98,19102,20.0,23665,20.02,3091,19.96,35175,19.95,65321,19.94,67978
1663743894898969856,19.98,19102,20.0,23665,20.02,3091,19.96,31909,19.95,65321,19.94,67978
1663743894962441277,19.98,19102,20.0,23665,20.02,3091,19.96,27632,19.95,65321,19.94,67978
1663743895043636115,19.98,19102,20.0,23665,20.02,3091,19.96,27631,19.95,65321,19.94,67978
1663743895462768386,19.98,19102,20.0,23665,20.02,3091,19.96,23355,19.95,65321,19.94,67978
1663743895462768386,19.98,19102,20.0,23665,20.02,3091,19.96,21332,19.95,65321,19.94,67978
1663743895514073539,19.98,19102,20.0,23665,20.02,3091,19.96,21331,19.95,65321,19.94,67978
1663743895576854134,19.98,19102,20.0,23665,20.02,3091,19.96,21201,19.95,65321,19.94,67978
1663743895629712472,19.98,19102,20.0,23665,20.02,3091,19.96,21200,19.95,65321,19.94,67978
1663743896143805546,19.98,19102,20.0,23665,20.02,3091,19.96,21199,19.95,65321,19.94,67978
1663743896524701555,19.98,19102,20.0,23665,20.02,3091,19.96,21198,19.95,65321,19.94,67978
1663743897111353987,19.98,19102,20.0,23665,20.02,3091,19.96,21197,19.95,65321,19.94,67978
1663743897157641523,19.98,19102,20.0,23665,20.02,3091,19.96,20197,19.95,65321,19.94,67978
1663743897198097713,19.98,19102,20.0,23665,20.02,3091,19.96,19193,19.95,65321,19.94,67978
1663743897593867332,19.98,19102,20.0,23665,20.02,3091,19.96,19183,19.95,65321,19.94,67978
1663743897703839524,19.98,19102,20.0,23665,20.02,3091,19.96,19182,19.95,65321,19.94,67978
1663743897759590202,19.98,19102,20.0,23665,20.02,3091,19.96,18893,19.95,65321,19.94,67978
1663743897759590202,19.98,19102,20.0,23665,20.02,3091,19.96,18371,19.95,65321,19.94,67978
1663743897759590202,19.98,19102,20.0,23665,20.02,3091,19.96,14094,19.95,65321,19.94,67978
1663743898156622544,19.98,19102,20.0,23665,20.02,3091,19.96,14093,19.95,65321,19.94,67978
1663743898542592299,19.98,19102,20.0,23665,20.02,3091,19.96,14092,19.95,65321,19.94,67978
1663743899052927706,19.98,19102,20.0,23665,20.02,3091,19.96,14072,19.95,65321,19.94,67978
1663743899107530688,19.98,19102,20.0,23665,20.02,3091,19.96,14071,19.95,65321,19.94,67978
1663743899606590859,19.98,19102,20.0,23665,20.02,3091,19.96,14070,19.95,65321,19.94,67978
1663743899814691073,19.98,19102,20.0,23665,20.02,3091,19.96,13895,19.95,65321,19.94,67978
1663743899814691073,19.98,19102,20.0,23665,20.02,3091,19.96,13639,19.95,65321,19.94,67978
1663743899814691073,19.98,19102,20.0,23665,20.02,3091,19.96,7958,19.95,65321,19.94,67978
1663743899815146977,19.98,19102,20.0,23665,20.02,3091,19.96,7885,19.95,65321,19.94,67978
1663743899815170127,19.98,19102,20.0,23665,20.02,3091,19.95,37427,19.94,67978,19.93,50285
1663743899816374976,19.98,19102,20.0,23665,20.02,3091,19.95,37417,19.94,67978,19.93,50285
1663743900089885819,19.98,19102,20.0,23665,20.02,3091,19.95,37416,19.94,67978,19.93,50285
1663743900621437654,19.98,19102,20.0,23665,20.02,3091,19.95,37415,19.94,67978,19.93,50285
1663743900878061301,19.98,19102,20.0,23665,20.02,3091,19.95,36115,19.94,67978,19.93,50285
1663743900898188005,19.98,19102,20.0,23665,20.02,3091,19.95,32397,19.94,67978,19.93,50285
1663743901006898998,19.98,19102,20.0,23665,20.02,3091,19.95,32396,19.94,67978,19.93,50285
1663743901394306349,19.98,19102,20.0,23665,20.02,3091,19.95,29825,19.94,67978,19.93,50285
1663743901491508395,19.98,19102,20.0,23665,20.02,3091,19.95,29824,19.94,67978,19.93,50285
1663743901974544349,19.98,19102,20.0,23665,20.02,3091,19.95,29823,19.94,67978,19.93,50285
1663743902436165645,19.98,19102,20.0,23665,20.02,3091,19.95,29822,19.94,67978,19.93,50285
1663743902959161855,19.98,19102,20.0,23665,20.02,3091,19.95,29821,19.94,67978,19.93,50285
1663743903018522293,19.98,19102,20.0,23665,20.02,3091,19.95,27251,19.94,67978,19.93,50285
1663743903018522293,19.98,19102,20.0,23665,20.02,3091,19.95,27055,19.94,67978,19.93,50285
1663743903018522293,19.98,19102,20.0,23665,20.02,3091,19.95,26729,19.94,67978,19.93,50285
1663743903018522293,19.98,19102,20.0,23665,20.02,3091,19.95,26561,19.94,67978,19.93,50285
1663743903525168366,19.98,19102,20.0,23665,20.02,3091,19.95,26560,19.94,67978,19.93,50285
1663743903977585573,19.98,19102,20.0,23665,20.02,3091,19.95,26559,19.94,67978,19.93,50285
1663743904098341485,19.98,19102,20.0,23665,20.02,3091,19.95,24059,19.94,67978,19.93,50285
1663743904461309052,19.98,19102,20.0,23665,20.02,3091,19.95,24058,19.94,67978,19.93,50285
1663743904913669905,19.98,19102,20.0,23665,20.02,3091,19.95,24057,19.94,67978,19.93,50285
1663743905235907823,19.98,19102,20.0,23665,20.02,3091,19.95,24056,19.94,67978,19.93,50285
1663743905600289903,19.98,19102,20.0,23665,20.02,3091,19.95,23667,19.94,67978,19.93,50285
1663743905600289903,19.98,19102,20.0,23665,20.02,3091,19.95,23556,19.94,67978,19.93,50285
1663743905870593815,19.98,19102,20.0,23665,20.02,3091,19.95,22556,19.94,67978,19.93,50285
1663743905870672560,19.98,19102,20.0,23665,20.02,3091,19.94,67674,19.93,50285,19.92,89877
1663743905870672560,19.98,19102,20.0,23665,20.02,3091,19.94,65103,19.93,50285,19.92,89877
1663743905870672560,19.98,19102,20.0,23665,20.02,3091,19.94,64287,19.93,50285,19.92,89877
1663743906082478401,19.98,19102,20.0,23665,20.02,3091,19.94,59548,19.93,50285,19.92,89877
1663743906082478401,19.98,19102,20.0,23665,20.02,3091,19.94,54287,19.93,50285,19.92,89877
1663743906314445222,19.98,19102,20.0,23665,20.02,3091,19.94,53787,19.93,50285,19.92,89877
1663743907889545055,19.98,19102,20.0,23665,20.02,3091,19.94,53762,19.93,50285,19.92,89877
1663743908457407586,19.98,19102,20.0,23665,20.02,3091,19.94,53751,19.93,50285,19.92,89877
1663743908677213009,19.98,19102,20.0,23665,20.02,3091,19.94,53335,19.93,50285,19.92,89877
1663743909478214816,19.98,19102,20.0,23665,20.02,3091,19.94,52335,19.93,50285,19.92,89877
1663743909666075424,19.98,19102,20.0,23665,20.02,3091,19.94,42335,19.93,50285,19.92,89877
1663743909666235995,19.98,19102,20.0,23665,20.02,3091,19.94,40857,19.93,50285,19.92,89877
1663743909666235995,19.98,19102,20.0,23665,20.02,3091,19.94,38356,19.93,50285,19.92,89877
1663743909666235995,19.98,19102,20.0,23665,20.02,3091,19.94,33192,19.93,50285,19.92,89877
1663743909666235995,19.98,19102,20.0,23665,20.02,3091,19.94,32842,19.93,50285,19.92,89877
1663743909666937940,19.98,19102,20.0,23665,20.02,3091,19.94,22842,19.93,50285,19.92,89877
1663743909666937940,19.98,19102,20.0,23665,20.02,3091,19.94,22742,19.93,50285,19.92,89877
1663743909948711972,19.98,19102,20.0,23665,20.02,3091,19.94,22741,19.93,50285,19.92,89877
1663743910570391108,19.98,19102,20.0,23665,20.02,3091,19.94,20323,19.93,50285,19.92,89877
1663743910570418309,19.98,19102,20.0,23665,20.02,3091,19.94,15177,19.93,50285,19.92,89877
1663743913320366940,19.98,19102,20.0,23665,20.02,3091,19.94,12677,19.93,50285,19.92,89877
1663743913320366940,19.98,19102,20.0,23665,20.02,3091,19.94,12667,19.93,50285,19.92,89877
1663743913321488713,19.98,19102,20.0,23665,20.02,3091,19.94,12654,19.93,50285,19.92,89877
1663743913712846121,19.98,19102,20.0,23665,20.02,3091,19.94,11654,19.93,50285,19.92,89877
1663743914055613489,19.98,19102,20.0,23665,20.02,3091,19.94,10689,19.93,50285,19.92,89877
1663743914228467152,19.98,19102,20.0,23665,20.02,3091,19.94,10639,19.93,50285,19.92,89877
1663743914228632836,19.98,19102,20.0,23665,20.02,3091,19.94,10167,19.93,50285,19.92,89877
1663743914228632836,19.98,19102,20.0,23665,20.02,3091,19.94,7749,19.93,50285,19.92,89877
1663743914260317516,19.98,19102,20.0,23665,20.02,3091,19.94,5749,19.93,50285,19.92,89877
1663743914945159677,19.98,19102,20.0,23665,20.02,3091,19.94,5484,19.93,50285,19.92,89877
1663743914945159677,19.98,19102,20.0,23665,20.02,3091,19.94,5449,19.93,50285,19.92,89877
1663743915131794972,19.98,19102,20.0,23665,20.02,3091,19.94,5439,19.93,50285,19.92,89877
1663743915563849959,19.98,19102,20.0,23665,20.02,3091,19.94,5429,19.93,50285,19.92,89877
1663743915591264234,19.98,19102,20.0,23665,20.02,3091,19.94,4962,19.93,50285,19.92,89877
1663743915591264234,19.98,19102,20.0,23665,20.02,3091,19.94,4429,19.93,50285,19.92,89877
1663743915591727723,19.98,19102,20.0,23665,20.02,3091,19.94,3907,19.93,50285,19.92,89877
1663743917016418309,19.98,19102,20.0,23665,20.02,3091,19.94,3385,19.93,50285,19.92,89877
1663743917016418309,19.98,19102,20.0,23665,20.02,3091,19.94,1385,19.93,50285,19.92,89877
1663743917016418309,19.98,19102,20.0,23665,20.02,3091,19.94,1354,19.93,50285,19.92,89877
1663743917016418309,19.98,19102,20.0,23665,20.02,3091,19.94,354,19.93,50285,19.92,89877
1663743917023932743,19.98,19102,20.0,23665,20.02,3091,19.93,50117,19.92,89877,19.91,91384
1663743917024211990,19.98,19102,20.0,23665,20.02,3091,19.93,43133,19.92,89877,19.91,91384
1663743917137624915,19.98,19102,20.0,23665,20.02,3091,19.93,42939,19.92,89877,19.91,91384
1663743917137624915,19.98,19102,20.0,23665,20.02,3091,19.93,42614,19.92,89877,19.91,91384
1663743917137624915,19.98,19102,20.0,23665,20.02,3091,19.93,42133,19.92,89877,19.91,91384
1663743917322175474,19.98,19102,20.0,23665,20.02,3091,19.93,42033,19.92,89877,19.91,91384
1663743917513921829,19.98,19102,20.0,23665,20.02,3091,19.93,41611,19.92,89877,19.91,91384
1663743917513921829,19.98,19102,20.0,23665,20.02,3091,19.93,41089,19.92,89877,19.91,91384
1663743917513921829,19.98,19102,20.0,23665,20.02,3091,19.93,38671,19.92,89877,19.91,91384
1663743917513921829,19.98,19102,20.0,23665,20.02,3091,19.93,38151,19.92,89877,19.91,91384
1663743918111059993,19.98,19102,20.0,23665,20.02,3091,19.93,37645,19.92,89877,19.91,91384
1663743918111059993,19.98,19102,20.0,23665,20.02,3091,19.93,37183,19.92,89877,19.91,91384
1663743918111059993,19.98,19102,20.0,23665,20.02,3091,19.93,36451,19.92,89877,19.91,91384
1663743918443675146,19.98,19102,20.0,23665,20.02,3091,19.93,35929,19.92,89877,19.91,91384
1663743918443675146,19.98,19102,20.0,23665,20.02,3091,19.93,35451,19.92,89877,19.91,91384
1663743918469032736,19.98,19102,20.0,23665,20.02,3091,19.93,31661,19.92,89877,19.91,91384
1663743918469032736,19.98,19102,20.0,23665,20.02,3091,19.93,30451,19.92,89877,19.91,91384
1663743918494491197,19.98,19102,20.0,23665,20.02,3091,19.93,30446,19.92,89877,19.91,91384
1663743918904616798,19.98,19102,20.0,23665,20.02,3091,19.93,30441,19.92,89877,19.91,91384
1663743919261622001,19.98,19102,20.0,23665,20.02,3091,19.93,28863,19.92,89877,19.91,91384
1663743919768617089,19.98,19102,20.0,23665,20.02,3091,19.93,27582,19.92,89877,19.91,91384
1663743919768617089,19.98,19102,20.0,23665,20.02,3091,19.93,27060,19.92,89877,19.91,91384
1663743919768617089,19.98,19102,20.0,23665,20.02,3091,19.93,22060,19.92,89877,19.91,91384
1663743919768617089,19.98,19102,20.0,23665,20.02,3091,19.93,21215,19.92,89877,19.91,91384
1663743919770348545,19.98,19102,20.0,23665,20.02,3091,19.93,18715,19.92,89877,19.91,91384
1663743919822617668,19.98,19102,20.0,23665,20.02,3091,19.93,18362,19.92,89877,19.91,91384
1663743919822617668,19.98,19102,20.0,23665,20.02,3091,19.93,18193,19.92,89877,19.91,91384
1663743919822617668,19.98,19102,20.0,23665,20.02,3091,19.93,17671,19.92,89877,19.91,91384
1663743919822617668,19.98,19102,20.0,23665,20.02,3091,19.93,16671,19.92,89877,19.91,91384
1663743919822617668,19.98,19102,20.0,23665,20.02,3091,19.93,15171,19.92,89877,19.91,91384
1663743919822617668,19.98,19102,20.0,23665,20.02,3091,19.93,13715,19.92,89877,19.91,91384
1663743919827868556,19.98,19102,20.0,23665,20.02,3091,19.93,13680,19.92,89877,19.91,91384
1663743920064248750,19.98,19102,20.0,23665,20.02,3091,19.93,13193,19.92,89877,19.91,91384
1663743920431368716,19.98,19102,20.0,23665,20.02,3091,19.93,13061,19.92,89877,19.91,91384
1663743922400320415,19.98,19102,20.0,23665,20.02,3091,19.92,82939,19.91,91484,19.9,310996
1663743922400320415,19.98,19102,20.0,23665,20.02,3091,19.92,81939,19.91,91484,19.9,310996
1663743922400320415,19.98,19102,20.0,23665,20.02,3091,19.92,80699,19.91,91484,19.9,310996
1663743922443294485,19.98,19102,20.0,23665,20.02,3091,19.92,79243,19.91,91484,19.9,310996
1663743922443438533,19.98,19102,20.0,23665,20.02,3091,19.92,73743,19.91,91484,19.9,310996
1663743922443833579,19.98,19102,20.0,23665,20.02,3091,19.92,71765,19.91,91484,19.9,310996
1663743922547933673,19.98,19102,20.0,23665,20.02,3091,19.92,71715,19.91,92884,19.9,310996
1663743922915526631,19.98,19102,20.0,23665,20.02,3091,19.92,71243,19.91,92884,19.9,310996
1663743922915920316,19.93,6150,19.94,1005,19.95,2794,19.92,71243,19.91,92884,19.9,310996
1663743922915996898,19.93,2455,19.94,1005,19.95,2794,19.92,71243,19.91,92884,19.9,310996
1663743922945478027,19.93,2977,19.94,1005,19.95,2794,19.92,68743,19.91,92884,19.9,310996
1663743924673960552,19.93,2977,19.94,1005,19.95,2794,19.92,68248,19.91,93894,19.9,310996
